site.id,cal.val,MWMT_final,eco3,lat,long,slope_nhd,ws.area_km2,elev_m,IWI,PctForCat,PctForWs
Finney_748,primary,19.66,North Cascades,48.45844291,-121.7002966,2.406223,78.9444,591.8790711,0.911588774,90.49439348,81.45948288
Lodi_3651,primary,11.44,Cascades,46.94853706,-121.7000242,18.616737,6.9408,1854.556275,0.863786041,45.74688797,45.74688797
USU_1854,primary,13.07,Eastern Cascades Slopes and Foothills,45.78812,-121.7,2.654283,11.1618,707.6365481,0.901740364,88.88888889,88.88888889
WAECY_0203,primary,14.07,Cascades,46.563801,-121.699782,7.232429,41.8986,831.8891298,0.881186948,93.57541899,83.266744
USU_1855,primary,7.34,Eastern Cascades Slopes and Foothills,44.5177,-121.6997,4.698461,2.6226,1103.92721,0.829731881,51.64722032,51.64722032
WFWhite_2857,primary,12.23,Cascades,46.99714222,-121.6988967,2.278813,67.9914,1176.054601,0.853227233,92.3990078,55.35567734
USU_1856,primary,14.13,Eastern Cascades Slopes and Foothills,45.84746,-121.69831,4.527553,8.9991,666.5636954,0.891176738,84.82848285,84.82848285
WAECY_0460,primary,16.99,North Cascades,47.637245,-121.697113,1.565149,146.2221,463.2969114,0.860416416,53.14685315,76.34748783
Thunder_900,primary,16.06,North Cascades,48.60369145,-121.694574,7.270198,59.9247,415.4096744,0.881798394,77.38948626,88.82147095
WAECY_0510,primary,22.07,Puget Lowland,47.842257,-121.693362,0.479744,1396.4193,75.95291038,0.864182688,38.59804791,76.98464208
Jackman_780,primary,16.92,North Cascades,48.52890041,-121.6933575,4.734055,62.217,408.8774498,0.884741627,73.94887721,78.82829452
USU_1860,primary,13.69,Eastern Cascades Slopes and Foothills,45.83715,-121.6931,4.527553,8.9991,666.5636954,0.891176738,84.82848285,84.82848285
USU_1861,primary,13.35,Eastern Cascades Slopes and Foothills,44.26023415,-121.6927584,3.999778,61.8759,1560.031531,0.843596492,63.45800988,64.40342686
PSSB_1371,primary,19.14,North Cascades,47.478514,-121.690456,0.663028,416.3328,392.7278448,0.865545809,86.66666667,77.13968248
WAECY_0514,primary,20.9,Puget Lowland,47.857207,-121.687737,0.437402,25.686,59.95951239,0.77959263,15.86730616,71.72039243
Nooksack_2109,primary,11.82,North Cascades,48.90451569,-121.6864402,0.800478,111.1203,1025.622681,0.855559032,69.9857977,53.86864506
ORS9-0942,primary,17.35,Eastern Cascades Slopes and Foothills,43.68773,-121.686,0.761618,662.4486,1324.502935,0.836004049,71.28577919,81.26604841
PSSB_1373,primary,17.45,North Cascades,48.277241,-121.683809,0.398658,67.7052,143.9427786,0.808816134,56.27186407,71.72728239
USU_1869,primary,19.03,North Cascades,48.278,-121.683,0.411991,140.499,255.5232373,0.849206197,67.93528864,83.02286849
Park_790,primary,12.71,North Cascades,48.73748975,-121.6775752,9.721569,28.1952,1191.062195,0.878957479,55.55094484,55.55094484
Welker_960,primary,14.98,North Cascades,48.64333084,-121.6760212,26.915805,2.5857,855.0298225,0.886358093,93.49112426,93.49112426
ORDEQ_0545,primary,12.4,Eastern Cascades Slopes and Foothills,44.16558143,-121.674423,9.66053,21.7665,1616.161063,0.84505325,98.1737013,47.25656399
PSSB_1374,primary,16.87,North Cascades,48.270836,-121.671603,0.554728,51.2388,161.0098704,0.823187922,78.10132974,69.89039556
PSSB_1375,primary,20.23,Puget Lowland,47.850936,-121.669858,2.334682,23.4342,234.1769238,0.887743471,74.57509194,77.0873339
Anderson_950,primary,15.01,North Cascades,48.66130854,-121.6672431,24.648428,15.1173,512.5946423,0.875385393,93.48171701,91.31987855
PSSB_1376,primary,16.99,North Cascades,47.440617,-121.66643,1.782229,158.9292,528.3876122,0.85721978,65.18880331,69.16891295
USU_1878,primary,13.63,Eastern Cascades Slopes and Foothills,45.86939,-121.66622,9.261117,8.6301,756.8378746,0.831569602,89.35238294,89.35238294
USU_1880,primary,13.83,Eastern Cascades Slopes and Foothills,45.86661,-121.66452,9.261117,8.6301,756.8378746,0.831569602,89.35238294,89.35238294
USU_1881,primary,10.08,Eastern Cascades Slopes and Foothills,45.78853,-121.66419,2.861657,81.7596,492.3336739,0.849977269,84.87972509,57.12760336
USU_1882,primary,22.82,Eastern Cascades Slopes and Foothills,43.516404,-121.66278,0.148807,320.4522,1384.333691,0.813222335,65.19641626,65.12702987
Swift_800,primary,15.15,North Cascades,48.73967927,-121.660338,4.898897,89.4564,417.5818609,0.866919865,98.05324936,49.40943298
ORDEQ_1052,primary,14.15,Cascades,45.24889511,-121.6601901,2.997097,11.5092,1204.217392,0.853801601,96.75810474,92.35220519
CowlitzPark_6065,primary,5.77,Cascades,46.81586304,-121.6591452,31.718139,1.4994,1945.958211,0.837548219,3.06122449,3.06122449
USU_1884,primary,13.94,Eastern Cascades Slopes and Foothills,45.85941,-121.65825,9.261117,8.6301,756.8378746,0.831569602,89.35238294,89.35238294
Stevens_2758,primary,9.84,Cascades,46.75884143,-121.6577434,5.948798,20.8584,1199.131737,0.871505831,34.54181495,31.6102865
Maple_2762,primary,11.51,Cascades,46.75773206,-121.6574358,16.854264,4.8015,1440.91713,0.838337649,35.52014995,35.52014995
USU_1886,primary,12.33,Cascades,46.213849,-121.656771,11.778359,9.7875,1349.990002,0.894008445,84.53333333,84.53333333
UnnamedHuckleberry_4877,primary,9.56,Cascades,46.9814521,-121.6559713,17.401565,3.321,1578.302033,0.8678456,90.75880759,90.75880759
USU_1890,primary,14.29,North Cascades,48.30888205,-121.655223,11.474795,5.7222,718.5932924,0.904008289,86.744136,80.81157597
USU_1891,primary,22.98,Eastern Cascades Slopes and Foothills,43.522981,-121.654839,0.148807,320.4522,1384.333691,0.813222335,65.19641626,65.12702987
Nooksack_2349,primary,12.33,North Cascades,48.89019229,-121.6539687,1.923986,54.6858,692.1377456,0.882962355,80.04822182,49.81073697
Willawakas_3303,primary,10.57,Cascades,46.78190233,-121.6520191,17.373438,7.524,1578.541909,0.853374841,48.06220096,48.06220096
ORDEQ_0832,primary,13.81,Eastern Cascades Slopes and Foothills,44.74723108,-121.6507742,1.615481,65.0943,1210.985204,0.855590802,86.41881639,85.91120882
InterFork_4359,primary,10.17,Cascades,46.90025406,-121.6504265,11.969009,12.3543,1949.829054,0.85401201,34.87287827,34.87287827
USU_1892,primary,12.09,Cascades,46.2149,-121.6504,11.778359,9.7875,1349.990002,0.894008445,84.53333333,84.53333333
ORDEQ_1217,primary,13.52,Eastern Cascades Slopes and Foothills,45.54896542,-121.650183,13.697788,1.0215,619.8136035,0.826948938,30.13215859,30.13215859
Ruth_2179,primary,11.65,North Cascades,48.89570406,-121.6498672,5.374619,33.0183,981.2243958,0.857595748,83.30388693,52.17652029
PSSB_1377,primary,15.9,North Cascades,47.440732,-121.649546,4.672094,4.0149,728.0534454,0.822444089,78.61466039,78.61466039
USU_1894,primary,11.05,Cascades,46.2227,-121.6482,5.897887,22.8393,992.1329677,0.883072288,96.34408602,75.95854514
White_4280,primary,7.37,Cascades,46.90008223,-121.6460731,8.189494,21.7593,2308.337614,0.831266406,11.07250693,11.07250693
USU_1896,primary,14.92,North Cascades,48.30634064,-121.6456607,11.474795,5.7222,718.5932924,0.904008289,86.744136,80.81157597
Huckleberry_3562,primary,12.8,Cascades,46.97026303,-121.6425612,4.860803,32.1804,1378.047363,0.847793917,97.56295695,77.60655554
Eleanor_4546,primary,11.41,Cascades,46.99603636,-121.6420766,9.008687,4.5144,1497.425231,0.873692988,85.94497608,85.94497608
USU_1898,primary,11.39,Cascades,46.2132,-121.6412,11.778359,9.7875,1349.990002,0.894008445,84.53333333,84.53333333
WORP99-0551,primary,12.13,Cascades,45.18545,-121.64106,4.344017,3.699,1164.588927,0.852706918,79.8783455,79.8783455
ORDEQ_1026,primary,11.11,Cascades,45.18497208,-121.6407759,4.344017,3.699,1164.588927,0.852706918,79.8783455,79.8783455
WAECY_0418,primary,16.69,North Cascades,47.49413,-121.64064,12.577834,10.9287,939.699725,0.838920775,75.39700806,74.71794449
PSSB_1378,primary,19.16,North Cascades,47.495175,-121.640286,0.337788,383.3838,471.8622673,0.865942128,90.7823741,76.72366438
Josephine_3670,primary,11.15,Cascades,46.96836654,-121.6399512,25.733955,5.1732,1519.996914,0.863909224,99.94538504,88.39596381
Ohanapecosh_5084,primary,5.77,Cascades,46.82648033,-121.6397203,16.470857,7.8489,1909.782461,0.851971399,18.00252265,18.00252265
USGS_155,primary,18.84,North Cascades,48.2842759,-121.6395724,0.411991,140.499,255.5232373,0.849206197,67.93528864,83.02286849
USU_1900,primary,12.14,Cascades,46.49862,-121.6392,6.376577,21.6972,1272.506919,0.88010353,79.51787995,78.01144848
USU_1901,primary,12.75,North Cascades,48.67598,-121.634,13.865837,11.1267,1156.762105,0.879524525,89.52519615,89.52519615
ORDEQ_1118,primary,8.24,Cascades,45.38725893,-121.6338767,3.955882,2.4633,1722.234138,0.867740232,60.34482759,24.69857508
MuddyFork_2342,primary,5.77,Cascades,46.7479158,-121.6338049,6.718319,55.3203,895.650133,0.860344189,93.77682403,44.40106073
ORDEQ_0755,primary,11.89,Eastern Cascades Slopes and Foothills,44.55839729,-121.6333401,1.785889,25.8111,882.7878691,0.799676466,67.08392603,33.4983786
USU_1904,primary,10.57,Eastern Cascades Slopes and Foothills,45.79349,-121.63268,1.311996,106.5537,477.1726863,0.867286135,87.51418842,83.76677675
USU_1905,primary,12.44,Cascades,46.51222654,-121.629741,6.376577,21.6972,1272.506919,0.88010353,79.51787995,78.01144848
WAECY_0416,primary,14.72,North Cascades,47.478685,-121.62788,12.577834,10.9287,939.699725,0.838920775,75.39700806,74.71794449
Ada_3332,primary,11.58,Cascades,46.98439244,-121.6270371,28.171227,3.096,1518.221524,0.8678456,98.41913255,93.45930233
ORDEQ_1206,primary,16.57,Eastern Cascades Slopes and Foothills,45.53614293,-121.6261868,3.110174,69.1596,529.3772212,0.770358742,38.08388942,72.0407579
Nickel_3323,primary,11.86,Cascades,46.772634,-121.6255488,9.565416,13.4928,1175.869114,0.886349902,99.20656635,82.3572572
Boulder_4031,primary,9.12,Cascades,46.83260419,-121.6223868,14.807359,8.7885,1608.219486,0.853320519,41.62135442,21.76139273
Huckleberry_3090,primary,13.53,Cascades,46.99490404,-121.6193108,3.491404,44.5365,1225.176004,0.853880454,98.56071356,82.53208043
USU_1908,primary,13.6,Cascades,46.53546,-121.6192,4.820345,85.8312,844.0528891,0.879813801,97.25762843,80.71365657
Silver_850,primary,15.38,North Cascades,48.72036441,-121.6177512,17.279179,8.8488,1025.949423,0.887647411,92.68714402,92.68714402
WAECY_0291,primary,13.79,Cascades,47.00859,-121.61735,4.096231,61.1505,1121.631831,0.868470068,77.65580737,81.81323129
USU_1911,primary,12.91,Cascades,45.31728,-121.61634,7.094725,4.4532,1403.144707,0.898559086,80.65885206,80.65885206
ORDEQ_1093,primary,11.87,Cascades,45.34399373,-121.6155788,4.522482,2.4156,1605.062079,0.855553374,92.80923994,92.80923994
USU_1912,primary,19.03,Eastern Cascades Slopes and Foothills,44.3567,-121.61472,0.301135,292.3416,1202.265119,0.758718256,74.24148629,75.31986553
PSSB_1380,primary,17.2,North Cascades,47.51684,-121.61166,1.336118,9.8226,362.1025117,0.854507281,91.13530327,70.95473703
Fryingpan_3792,primary,11.55,Cascades,46.88763164,-121.6100929,3.620189,22.4604,1443.348934,0.880685308,90.77838374,48.92610995
USU_1913,primary,10.34,Cascades,45.3552,-121.60804,7.593009,6.9921,1496.532783,0.863967825,99.5407226,96.11275582
Clear_1590,primary,15.48,North Cascades,48.16002815,-121.6032294,3.297672,49.2273,887.5105674,0.860884758,81.15655083,76.49779695
Lost_3401,primary,12.41,Cascades,46.99900362,-121.6026956,11.315789,12.6684,1583.54716,0.877023956,79.14180165,79.14180165
WAECY_0190,primary,14.18,Cascades,46.51819,-121.59935,3.182356,55.5651,897.1718988,0.869739658,88.87494772,79.61904145
USU_1915,primary,14.88,Cascades,45.31722,-121.59533,4.948182,8.766,1232.4094,0.88430925,87.99313894,54.1889117
Noisy_810,primary,13.88,North Cascades,48.71859081,-121.59422,10.995765,36.486,750.3750884,0.866052945,98.9530014,75.99407992
Shannon_761,primary,15.65,North Cascades,48.74249066,-121.5909281,11.575515,12.8916,404.7610243,0.894727773,87.90012804,84.72493717
FW08WA009,primary,15,Cascades,46.13171242,-121.5872954,3.419053,35.0226,1175.89456,0.77759002,79.27911932,44.95554299
USU_1917,primary,14.08,Cascades,45.34969,-121.58257,2.995565,8.6985,1245.235865,0.8282313,67.4734947,65.20434558
SFPanther_3211,primary,12.7,Cascades,46.89281538,-121.5810406,12.093915,7.0506,1529.446042,0.885607916,85.0043592,80.21444983
WAECY_0039,primary,19.29,Eastern Cascades Slopes and Foothills,46.030253,-121.580386,0.9088,233.1711,861.2478354,0.829672593,66.92730388,77.07108643
USU_1918,primary,11.52,Cascades,45.33136,-121.57875,7.471258,9.3987,1880.667369,0.852119319,42.41118453,42.41118453
USU_1919,primary,12.69,Cascades,46.51133,-121.57563,11.038264,17.1504,1084.536994,0.882342781,94.60619062,72.73824517
ORDEQ_1023,primary,14.57,Eastern Cascades Slopes and Foothills,45.17719504,-121.5744484,0.710088,109.2339,999.051562,0.870616266,91.48477499,85.40260853
USU_1921,primary,12.5,Cascades,47.0803,-121.5724,25.142472,3.1572,1162.153632,0.850031084,66.39110604,66.39110604
ORDEQ_1210,primary,17.51,Eastern Cascades Slopes and Foothills,45.53986075,-121.5716043,2.462006,9.7524,602.0012243,0.437477064,32.33705438,48.28349945
ORDEQ_0479,primary,13.55,Cascades,44.03825792,-121.5715404,5.542631,39.9996,1930.721745,0.846539902,89.97080193,66.26766268
UnnamedOhanapecosh_1860,primary,14.61,Cascades,46.73744585,-121.5701813,7.67916,3.9501,1021.271315,0.842273438,87.19526088,87.19526088
Clear_624,primary,17.73,North Cascades,48.21814587,-121.5684376,2.728187,75.4218,313.7156171,0.867657478,88.62973761,79.27973079
Ohanapecosh_2460,primary,9.81,Cascades,46.80479026,-121.5666888,4.110278,31.9158,1015.408761,0.855083108,94.77952357,48.17551182
ORDEQ_1166,primary,11.92,Eastern Cascades Slopes and Foothills,45.46365818,-121.5663622,7.340251,27.1458,1167.8208,0.876550437,86.70122297,87.68649294
USU_1923,primary,10.52,Cascades,45.37687,-121.56588,18.030652,3.3966,1379.501359,0.880270069,94.54160042,94.54160042
ORDEQ_1261,primary,16.59,Eastern Cascades Slopes and Foothills,45.62714483,-121.564151,6.529946,2.2014,309.600762,0.451356409,40.54562559,40.80130826
USU_1926,primary,13.79,Eastern Cascades Slopes and Foothills,43.79541,-121.56274,0.136063,161.7309,1329.367558,0.773261914,64.3453666,75.18600342
Mouse_482,primary,17.86,North Cascades,48.26948551,-121.562025,16.369173,3.96,482.1157841,0.602419756,81.13636364,81.13636364
USU_1927,primary,18.13,North Cascades,47.7979681,-121.5615538,24.198031,5.013,546.1611791,0.846333563,93.11967069,70.98743268
Kotsuck_3628,primary,11.69,Cascades,46.84024324,-121.5610515,11.262402,10.8405,1298.470772,0.861852353,87.54022989,57.99916978
USU_1928,primary,9.82,Cascades,45.35091,-121.56007,19.991458,2.1582,1457.756218,0.874890886,97.83152627,97.83152627
Ohanapecosh_2024,primary,13.29,Cascades,46.75288586,-121.5593836,6.327272,143.1666,706.3675258,0.874626816,91.95876289,74.93556458
Chinook_2339,primary,14.29,Cascades,46.80258657,-121.5581185,3.765349,54.6066,959.469896,0.875964396,93.48127601,74.95467581
USU_1933,primary,17.74,Eastern Cascades Slopes and Foothills,43.582343,-121.556426,0.180655,38.9826,1333.00836,0.810433625,40.36801034,40.36801034
Ohanapecosh_2240,primary,13.77,Cascades,46.786096,-121.5559985,0.806201,92.7306,1044.868442,0.878155773,97.30232558,66.90704039
WARF-0106,primary,18.82,North Cascades,48.28994446,-121.5559061,0.479206,787.1175,133.6350199,0.795969344,22.70916335,75.84163737
Panther_2244,primary,13.91,Cascades,46.78582088,-121.5552744,5.808638,31.5261,1133.867137,0.865721227,74.10526316,86.75097776
USU_1934,primary,11.8,Cascades,46.49375,-121.5537,10.996405,11.3499,1206.337409,0.861884312,99.96595165,79.5813179
Olallie_2188,primary,12.39,Cascades,46.77396934,-121.5535765,15.963822,6.0687,1231.378127,0.862048429,99.30267622,99.16950912
WAECY_0611,primary,18.53,North Cascades,48.355342,-121.553091,0.254375,1787.562,351.7304905,0.787696474,73.96911898,74.18320595
Dan_500,primary,18.68,North Cascades,48.27420257,-121.5521818,4.916351,43.4151,696.4917092,0.874642281,89.34964769,87.42718547
ORDEQ_0998,primary,14.1,Eastern Cascades Slopes and Foothills,45.09811653,-121.5521085,1.824915,12.3201,1059.012675,0.885323475,75.11870845,75.11870845
WWAP99-0677,primary,13.9,Cascades,46.77709,-121.55199,1.373793,127.2762,952.1287988,0.874205004,93.17436662,72.44551613
Swift_240,primary,15.1,North Cascades,48.49325476,-121.5509185,24.668699,7.2108,1011.94685,0.883417221,67.4238642,67.4238642
White_323,primary,17.04,North Cascades,48.39767351,-121.5508731,11.057227,23.823,736.2953534,0.902821615,87.80160858,83.70986022
Boundary_3264,primary,10.72,Cascades,46.84131164,-121.5496955,17.05793,5.7042,1464.532841,0.867667794,76.18379516,70.40075734
ORDEQ_1030,primary,10.42,Eastern Cascades Slopes and Foothills,45.1911437,-121.5484635,5.377426,15.2694,1228.371952,0.851910565,76.9951668,76.9951668
Baker_800,primary,15.49,North Cascades,48.7550724,-121.5478127,0.936936,195.3612,962.8817099,0.845879072,87.85457451,40.29198224
Klickitat_3437,primary,13.35,Cascades,46.90436384,-121.5473128,5.944134,10.503,1352.894402,0.853912429,86.41682479,78.87746358
USU_1940,primary,15.09,Eastern Cascades Slopes and Foothills,44.538,-121.545,4.177922,13.9527,1098.323028,0.825461857,92.75737196,88.89247242
Laughingwater_2778,primary,11.85,Cascades,46.75000403,-121.5447992,18.683135,11.2113,888.4882432,0.884501327,97.81704782,98.20984186
Sunrise_3667,primary,12.24,Cascades,46.95541886,-121.544565,11.698898,14.0103,1394.984617,0.836993581,96.46150951,79.14819811
Blum_840,primary,12.73,North Cascades,48.7530666,-121.5441595,24.248282,12.2319,1454.086318,0.867831757,50.30534913,50.30534913
Deadwood_3454,primary,12.71,Cascades,46.90785435,-121.5433522,18.931307,4.9383,1529.032988,0.879766989,80.02677376,69.78312375
PSSB_1383,primary,18.71,North Cascades,47.544336,-121.543278,0.647612,247.7799,365.3740489,0.864765899,90.39952296,72.10863351
PSSB_1384,primary,15.85,North Cascades,47.54324,-121.54146,16.952361,6.4926,948.1577519,0.854101215,94.04181732,92.20959246
White_2742,primary,14.48,Cascades,46.97567726,-121.5406274,0.001,147.0618,843.3281159,0.844756181,63.76811594,60.41725315
WAECY_0240,primary,12.21,Cascades,46.75517,-121.54043,9.866223,7.461,1317.9661,0.867781707,98.00965018,98.00965018
Chinook_2900,primary,12.28,Cascades,46.83527265,-121.5396085,8.727372,11.4381,1151.73239,0.924578595,96.62248824,74.820993
Deer_2903,primary,11.94,Cascades,46.83493613,-121.5387132,9.923935,14.7834,1253.657925,0.866452327,93.23657475,84.14708389
USU_1944,primary,13.35,Cascades,47.02301,-121.53465,15.270386,5.544,1124.539287,0.889119459,98.9819528,99.02597403
USU_1945,primary,18.21,North Cascades,47.55163309,-121.534281,1.848341,79.0614,490.9287801,0.863119867,87.12926693,78.86528698
WAECY_0061,primary,13.01,Eastern Cascades Slopes and Foothills,46.07572,-121.53425,8.340303,28.035,889.1144026,0.765711327,94.16745061,61.21027287
Gravel_540,primary,17.44,North Cascades,48.29837352,-121.5308686,17.62583,6.6807,867.4370807,0.805202558,91.64758184,91.64758184
USU_1946,primary,17.47,North Cascades,47.56582713,-121.5296705,3.598331,63.5031,762.345373,0.86527674,83.8997099,79.78571125
ORDEQ_1016,primary,15.12,Eastern Cascades Slopes and Foothills,45.16202478,-121.5273225,2.23399,116.9928,919.0481761,0.870984651,79.89191624,85.06138839
Deadwood_5192,primary,10.28,Cascades,46.88949145,-121.5271726,18.931307,4.9383,1529.032988,0.879766989,80.02677376,69.78312375
ORDEQ_1087,primary,10.57,Cascades,45.32809178,-121.5256904,23.067353,1.1556,1498.584899,0.867701186,88.47352025,88.47352025
Murphy_780,primary,16.2,North Cascades,48.18991828,-121.5184999,12.764533,9.3204,975.6713741,0.89056398,93.74275782,93.74275782
USU_1950,primary,13.36,Cascades,46.99948,-121.515952,11.325897,11.7135,1453.264295,0.880002099,84.65161923,83.23472916
