Predictor,Group,OTU_Label,OTU,OTU_high.res,OTU_low.res,OTU_med.res,OTU_comment,nOcc,Waopt,LowOcc,ProbLT10,Watol,WA_MinusTol,WA_PlusTol,ValueProb10_min,ValueProb10_max,ValueProb20_min,ValueProb20_max,WA_Rank,GAM,GAM_Rank,CurveShape,GAM_Extreme,LargeUncertainty,Ubiquitous,LowConf,Rank,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Flag,ThermPref_JS3,ThermHiLo_JS,Therm_SH2,Therm_TITAN
WaterTemp_MWMT_93_11_C,Mites,Hydryphantidae,Hydryphantidae,666,Trombidiformes,Hydryphantidae,almost the same,717,15.33989311,0,0,2.994180966,12.34571215,18.33407408,3.8,21.3,8.1,17,134,13,184.5,Unimodal/Decreaser,0,0,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Hydryphantidae,,,,,cold,,core cold/cool - eurythermal?,
WaterTemp_MWMT_93_11_C,Mites,Hygrobates,Hygrobates,Hygrobates,Trombidiformes,Hygrobatidae,,492,19.20295906,0,0,3.220018076,15.98294098,22.42297714,16,30.8,23.4,30.8,498,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,Hygrobates,,cool,,cool/warm,
WaterTemp_MWMT_93_11_C,Mites,Hygrobatidae,Hygrobatidae,666,Trombidiformes,Hygrobatidae,lower optima than genera suggests more taxa involved?,946,18.87861085,0,0,3.410921482,15.46768937,22.28953233,3.8,30.8,14.2,30.8,469,30.8,780,*Increaser,1,0,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,,,,,eurythermal,,eurythermal?,
WaterTemp_MWMT_93_11_C,Mites,Koenikea,Koenikea,666,666,666,,4,14.94043992,1,1,7.302197458,7.638242466,22.24263738,NA,NA,NA,NA,101,3.8,51.5,Flat,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Lebertia,Lebertia,Lebertia,Trombidiformes,Lebertiidae,,1368,18.38224593,0,0,3.436318626,14.94592731,21.81856456,4.9,30.8,8.3,30.8,415,15.2,248,*Unimodal,0,0,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,,,Lebertia,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Mites,Lebertiidae,Lebertiidae,666,Trombidiformes,Lebertiidae,,1451,18.20735724,0,0,3.506965125,14.70039212,21.71432237,3.8,30.8,4.2,30.8,392,14.9,238,*Unimodal,0,0,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,,,,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Mites,Limnesia,Limnesia,Limnesia,Trombidiformes,Limnesiidae,,125,21.50728551,0,0,3.813806193,17.69347932,25.3210917,26.5,30.8,28.8,30.8,698,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,,,Limnesia,,warm,,warm +,
WaterTemp_MWMT_93_11_C,Mites,Limnesiidae,Limnesiidae,666,Trombidiformes,Limnesiidae,,131,21.37966007,0,0,3.690970002,17.68869006,25.07063007,26.4,30.8,28.8,30.8,692,30.8,780,*Increaser,1,1,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,,,,,warm,,warm +,
WaterTemp_MWMT_93_11_C,Mites,Limnochares,Limnochares,666,666,666,,12,18.8292924,1,1,4.513797673,14.31549473,23.34309008,NA,NA,NA,NA,464.5,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Limnocharidae,Limnocharidae,666,666,666,,12,18.8292924,1,1,4.513797673,14.31549473,23.34309008,NA,NA,NA,NA,464.5,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Mesobates,Mesobates,666,666,666,,15,19.67695065,1,1,2.60749695,17.0694537,22.2844476,NA,NA,NA,NA,554,19.1,423,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Midea,Midea,666,666,666,,1,12.43,1,1,NA,NA,NA,NA,NA,NA,NA,28.5,12.4,167,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Mideidae,Mideidae,666,666,666,,1,12.43,1,1,NA,NA,NA,NA,NA,NA,NA,28.5,12.4,167,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Mideopsidae,Mideopsidae,666,Trombidiformes,Mideopsidae,almost all info in a single genera--just keep there or roll up to family for a few more records?,322,18.83335913,0,0,3.279457786,15.55390134,22.11281691,24.1,30.8,NA,NA,466,30.8,780,*Increaser,1,1,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Mideopsidae,,,,,cool,,eurythermal,
WaterTemp_MWMT_93_11_C,Mites,Mideopsis,Mideopsis,Mideopsis,Trombidiformes,Mideopsidae,,311,18.91171998,0,0,3.298923943,15.61279604,22.21064393,24.1,30.8,NA,NA,473,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Mideopsidae,,,Mideopsis,,cool,,eurythermal,
WaterTemp_MWMT_93_11_C,Mites,Momoniidae,Momoniidae,666,666,666,,3,12.21494052,1,1,2.990786809,9.22415371,15.20572733,NA,NA,NA,NA,20.5,3.8,51.5,Flat,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Monatractides,Monatractides,Monatractides,Trombidiformes,Torrenticolidae,,173,17.49048809,0,1,2.957518524,14.53296956,20.44800661,NA,NA,NA,NA,308,15.9,268.5,*Unimodal,0,0,0,1,Genus,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Monatractides,LowProbOcc,cold,,cold/cool,
WaterTemp_MWMT_93_11_C,Mites,Najadicola,Najadicola,666,666,666,,1,19.41,1,1,NA,NA,NA,NA,NA,NA,NA,521,19.4,440,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Nautarachna,Nautarachna,Nautarachna,Trombidiformes,Nautarachna,,44,17.33074979,0,1,1.806466247,15.52428354,19.13721604,NA,NA,NA,NA,287,16.7,305.5,Flat,0,0,0,1,Genus,Arthropoda,Arachnida,Trombidiformes,Nautarachnidae,,,Nautarachna,LowProbOcc,cold,,cold,
WaterTemp_MWMT_93_11_C,Mites,Nautarachnidae,Nautarachnidae,666,666,666,,45,17.34955899,0,1,1.744986693,15.6045723,19.09454569,NA,NA,NA,NA,290,16.7,305.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Neoacaridae,Neoacaridae,666,666,666,,1,19.6,1,1,NA,NA,NA,NA,NA,NA,NA,548,19.6,452,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Neumania,Neumania,666,666,666,,13,24.10238024,1,1,4.580559775,19.52182046,28.68294001,NA,NA,NA,NA,803,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Oribatida,Oribatida,666,Sarcoptiformes,Sarcoptiformes,,315,16.68454682,0,0,3.147683451,13.53686337,19.83223027,13.8,18.1,NA,NA,233.5,16,274,*Unimodal,0,0,0,0,Suborder,Arthropoda,Arachnida,Sarcoptiformes,,,,,,cold,,cold - use?,
WaterTemp_MWMT_93_11_C,Mites,Oxidae,Oxidae,666,Trombidiformes,Oxidae,,52,17.08597441,0,1,3.532933476,13.55304094,20.61890789,NA,NA,NA,NA,264,3.8,51.5,*Decreaser,1,0,0,1,Family,Arthropoda,Arachnida,Trombidiformes,Oxidae,,,,LowProbOcc,cold,,cold,
WaterTemp_MWMT_93_11_C,Mites,Oxus,Oxus,Oxus,Trombidiformes,Oxidae,,46,16.6571365,0,1,3.333911241,13.32322526,19.99104774,NA,NA,NA,NA,229,9.4,118,Flat,0,0,0,1,Genus,Arthropoda,Arachnida,Trombidiformes,Oxidae,,,Oxus,LowProbOcc,cold,,cold,
WaterTemp_MWMT_93_11_C,Mites,Panisopsis,Panisopsis,666,666,666,,2,15.24260474,1,1,0.155563492,15.08704124,15.39816823,NA,NA,NA,NA,122,15.2,248,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Panisus,Panisus,666,666,666,,1,10.47,1,0,NA,NA,NA,10.5,10.5,NA,NA,7,10.5,130.5,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Parathyas,Parathyas,666,666,666,,1,16.53,1,1,NA,NA,NA,NA,NA,NA,NA,219,16.5,293.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Partnunia,Partnunia,666,666,666,,1,13.97,1,1,NA,NA,NA,NA,NA,NA,NA,61,14,209,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Piona,Piona,666,666,666,,20,26.0184519,1,1,4.708561886,21.30989002,30.72701379,NA,NA,NA,NA,857,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Pionacercus,Pionacercus,666,666,666,,1,17.14,1,1,NA,NA,NA,NA,NA,NA,NA,269.5,17.1,327.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Pionidae,Pionidae,Pionidae,Trombidiformes,Pionidae,,36,24.94724837,0,1,5.160845475,19.78640289,30.10809384,NA,NA,NA,NA,839,30.8,780,*Increaser,1,0,0,1,Family,Arthropoda,Arachnida,Trombidiformes,Pionidae,,,,LowProbOcc,warm,hot,hot?,
WaterTemp_MWMT_93_11_C,Mites,Platyhydracarus,Platyhydracarus,666,666,666,,27,14.39210776,1,1,2.018790512,12.37331724,16.41089827,NA,NA,NA,NA,78,13.9,203,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Protzia,Protzia,Protzia,Trombidiformes,Hydryphantidae,,632,15.25130385,0,0,2.963960122,12.28734373,18.21526397,7.5,21,9.8,16.2,124,12.8,180,*Unimodal,0,0,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Hydryphantidae,,,Protzia,,cold,,core cold/cool - eurythermal?,
WaterTemp_MWMT_93_11_C,Mites,Protziidae,Protziidae,666,666,666,,107,14.20171866,0,1,3.325786153,10.8759325,17.52750481,NA,NA,NA,NA,68.5,10.4,128,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Pseudofeltria,Pseudofeltria,666,666,666,,3,14.3473687,1,1,2.833398116,11.51397058,17.18076682,NA,NA,NA,NA,75,8,113,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Sarcoptiformes,Sarcoptiformes,666,666,666,,315,16.68454682,0,0,3.147683451,13.53686337,19.83223027,13.8,18.1,NA,NA,233.5,16,274,*Unimodal,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Sperchon,Sperchon,Sperchon,Trombidiformes,Sperchontidae,,1072,18.25534213,0,0,3.878131511,14.37721062,22.13347364,5.7,30.8,8.4,28.9,398,12.3,163.5,*Unimodal,0,0,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,,,Sperchon,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Mites,Sperchonopsis,Sperchonopsis,Sperchonopsis,Trombidiformes,Sperchontidae,,522,17.46683571,0,0,3.390065423,14.07677029,20.85690113,10.8,23.1,NA,NA,306,16,274,*Unimodal,0,0,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,,,Sperchonopsis,,eurythermal,,cold?,
WaterTemp_MWMT_93_11_C,Mites,Sperchontidae,Sperchontidae,666,Trombidiformes,Sperchontidae,,1471,17.86389704,0,0,3.893932604,13.96996443,21.75782964,3.8,30.8,3.8,29.3,350,12.7,175.5,*Unimodal,0,0,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,,,,,eurythermal,,eurythermal,
WaterTemp_MWMT_93_11_C,Mites,Stygomomonia,Stygomomonia,666,666,666,,3,12.21494052,1,1,2.990786809,9.22415371,15.20572733,NA,NA,NA,NA,20.5,3.8,51.5,Flat,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Stygothrombiidae,Stygothrombiidae,666,666,666,,9,17.52846803,1,1,5.34902609,12.17944194,22.87749412,NA,NA,NA,NA,315,4.7,103,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Stygothrombium,Stygothrombium,666,666,666,,7,19.94156271,1,1,1.475062075,18.46650063,21.41662479,NA,NA,NA,NA,572,20.6,485.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Tartarothyas,Tartarothyas,666,666,666,,2,13.48440935,1,1,5.338656198,8.145753151,18.82306555,NA,NA,NA,NA,48,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Testudacarus,Testudacarus,Testudacarus,Trombidiformes,Torrenticolidae,,128,14.35713536,0,0,3.356636894,11.00049846,17.71377225,8.9,12.5,NA,NA,76,10.8,135,*Unimodal,0,0,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Testudacarus,,core cold,,core cold ?,
WaterTemp_MWMT_93_11_C,Mites,Thyas,Thyas,666,666,666,,2,15.87014311,1,1,4.999244943,10.87089817,20.86938806,NA,NA,NA,NA,175,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Thyasidae,Thyasidae,666,666,666,,2,16.52917733,1,1,2.793071786,13.73610555,19.32224912,NA,NA,NA,NA,218,15.2,248,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Thyopsella,Thyopsella,666,666,666,,8,14.91996651,1,1,1.643684841,13.27628167,16.56365135,NA,NA,NA,NA,100,14,209,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Thyopsis,Thyopsis,666,666,666,,4,17.70554739,1,1,4.596612539,13.10893485,22.30215993,NA,NA,NA,NA,332,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Torrenticola,Torrenticola,Torrenticola,Trombidiformes,Torrenticolidae,,1009,17.50517899,0,0,2.943284115,14.56189487,20.4484631,9.4,26.1,12.2,23.4,312,16,274,*Unimodal,0,0,0,0,Genus,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,Torrenticola,,eurythermal,,eurythermal?,
WaterTemp_MWMT_93_11_C,Mites,Torrenticolidae,Torrenticolidae,666,Trombidiformes,Torrenticolidae,,1247,17.33342541,0,0,3.018514492,14.31491092,20.3519399,6.3,26.7,9.3,24.1,288,15.4,255,*Unimodal,0,0,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,,,,,eurythermal,,eurythermal?,
WaterTemp_MWMT_93_11_C,Mites,Trombidiformes,Trombidiformes,666,Trombidiformes,666,,2325,17.90453651,0,0,3.733964166,14.17057235,21.63850068,3.8,30.8,3.8,30.8,358,14,209,*Unimodal,0,0,1,0,Order,Arthropoda,Arachnida,Trombidiformes,,,,,,eurythermal,,eurythermal - use?,
WaterTemp_MWMT_93_11_C,Mites,Unionicola,Unionicola,666,666,666,,15,23.24415749,1,0,4.898475841,18.34568165,28.14263333,30.3,30.8,NA,NA,783,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Unionicolidae,Unionicolidae,Unionicolidae,Trombidiformes,Unionicolidae,,31,23.13754724,0,0,5.19156168,17.94598556,28.32910892,28.9,30.8,NA,NA,780,30.8,780,*Increaser,1,1,0,0,Family,Arthropoda,Arachnida,Trombidiformes,Unionicolidae,,,,,warm,,warm + ,
WaterTemp_MWMT_93_11_C,Mites,Utaxatax,Utaxatax,666,666,666,,4,19.24678523,1,1,2.727632292,16.51915293,21.97441752,NA,NA,NA,NA,501,19.9,463.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Volsellacarus,Volsellacarus,666,666,666,,1,19.6,1,1,NA,NA,NA,NA,NA,NA,NA,548,19.6,452,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Mites,Wandesia,Wandesia,Wandesia,Trombidiformes,Wandesia,,107,14.20171866,0,1,3.325786153,10.8759325,17.52750481,NA,NA,NA,NA,68.5,10.4,128,*Unimodal,0,0,0,1,Genus,Arthropoda,Arachnida,Trombidiformes,Protziidae,,,Wandesia,LowProbOcc,cold,,core cold ?,
WaterTemp_MWMT_93_11_C,Mites,Xystonotus,Xystonotus,666,666,666,,6,15.64943235,1,1,2.393818069,13.25561428,18.04325042,NA,NA,NA,NA,155,14.9,238,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Aeshna/Rhionaeschna,Aeshna/Rhionaeschna,666,666,666,,15,20.82504232,1,1,2.564611261,18.26043106,23.38965358,NA,NA,NA,NA,650,23.5,563,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Aeshnidae,Aeshnidae,Aeshnidae,Aeshnidae,Aeshnidae,,41,20.48927941,0,1,3.087831122,17.40144829,23.57711053,NA,NA,NA,NA,629,23.9,580,*Unimodal,0,0,0,1,Family,Arthropoda,Insecta,Odonata,Aeshnidae,,,,LowProbOcc,warm,,warm,
WaterTemp_MWMT_93_11_C,Odonata,Aesh - Anax,Anax,666,666,666,,1,22.81,1,1,NA,NA,NA,NA,NA,NA,NA,764,22.8,544.5,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Anisoptera,Anisoptera,666,666,666,,538,20.03610993,0,0,2.834208663,17.20190126,22.87031859,16.8,30.8,18.5,30.8,583,27.8,657,Unimodal/Increaser,0,0,0,0,Suborder,Arthropoda,Insecta,Odonata,,,,,,cool,,warm - use?,
WaterTemp_MWMT_93_11_C,Odonata,Lest - Archilestes,Archilestes,666,666,666,,1,19.31,1,1,NA,NA,NA,NA,NA,NA,NA,508.5,19.3,434.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Coen -Argia,Argia,Argia,Coenagrionidae,Coenagrionidae,,181,24.19564481,0,0,2.378879267,21.81676554,26.57452408,22.1,30.8,23.5,30.8,813,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Insecta,Odonata,Coenagrionidae,,,Argia,,warm,hot,warm +,
WaterTemp_MWMT_93_11_C,Odonata,Calopterygidae,Calopterygidae,666,666,666,,7,24.36236021,1,1,1.340858936,23.02150127,25.70321914,NA,NA,NA,NA,820,25.3,620.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Calopteryx,Calopteryx,666,666,666,,6,24.15254904,1,1,1.062775941,23.0897731,25.21532498,NA,NA,NA,NA,809,24.7,606,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Coenagrionidae,Coenagrionidae,666,Coenagrionidae,Coenagrionidae,"could roll up to family--adds more observations, similar optima",285,24.34243845,0,0,3.038010595,21.30442785,27.38044904,21.3,30.8,22.6,30.8,818,30.8,780,*Increaser,1,0,0,0,Family,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,warm,hot,warm +,
WaterTemp_MWMT_93_11_C,Odonata,Cordulegaster,Cordulegaster,Cordulegaster,Cordulegastridae,Cordulegastridae,,54,19.52492964,0,1,1.537542413,17.98738723,21.06247206,NA,NA,NA,NA,537,21,501,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Odonata,Cordulegastridae,,,Cordulegaster,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Odonata,Cordulegastridae,Cordulegastridae,666,Cordulegastridae,Cordulegastridae,"same as above, genera is only 1 less observation",55,19.49662452,0,1,1.5512914,17.94533312,21.04791592,NA,NA,NA,NA,530,21,501,*Unimodal,0,0,0,1,Family,Arthropoda,Insecta,Odonata,Cordulegastridae,,,,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Odonata,Corduliidae,Corduliidae,666,666,666,,3,18.46150654,1,1,4.251569489,14.20993705,22.71307603,NA,NA,NA,NA,420,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Corduli - Epitheca,Epitheca,666,666,666,,1,18.32,1,1,NA,NA,NA,NA,NA,NA,NA,406,18.3,391,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Gom - Erpetogomphus,Erpetogomphus,666,666,666,,2,29.35147155,1,0,2.008183259,27.34328829,31.35965481,30.8,30.8,NA,NA,892,30.8,780,*Increaser,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Gomphidae,Gomphidae,666,Gomphidae,Gomphidae,"bulk of data is at family level, big diff in optima between genera",584,19.78340945,0,0,2.760010639,17.02339881,22.54342009,16.6,30.8,17.8,30.4,561,19.3,434.5,*Unimodal,0,0,0,0,Family,Arthropoda,Insecta,Odonata,Gomphidae,,,,,cool,,warm,Increaser
WaterTemp_MWMT_93_11_C,Odonata,Gom - Gomphus,Gomphus,666,666,666,,2,16.58403727,1,1,1.166726189,15.41731108,17.75076346,NA,NA,NA,NA,223,16.8,311.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Lestidae,Lestidae,666,666,666,,1,19.31,1,1,NA,NA,NA,NA,NA,NA,NA,508.5,19.3,434.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Libellulidae,Libellulidae,666,666,666,,10,24.33272185,1,1,3.5682119,20.76450995,27.90093375,NA,NA,NA,NA,816,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Macromia,Macromia,666,666,666,,2,28.78208453,1,0,0.438406204,28.34367833,29.22049074,28.5,29,NA,NA,889.5,28.8,664,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Macromiidae,Macromiidae,666,666,666,,2,28.78208453,1,0,0.438406204,28.34367833,29.22049074,28.5,29,NA,NA,889.5,28.8,664,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Gom - Octogomphus,Octogomphus,Octogomphus,Gomphidae,Gomphidae,,170,18.72698663,0,0,2.025089938,16.7018967,20.75207657,18.9,19.3,NA,NA,447,19.1,423,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Odonata,Gomphidae,,,Octogomphus,,cool,,,
WaterTemp_MWMT_93_11_C,Odonata,_Odonata,Odonata,666,666,666,,859,22.04695878,0,0,3.668700169,18.37825862,25.71565895,16.5,30.8,17.6,30.8,730,30.8,780,*Increaser,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Gom - Ophiogomphus,Ophiogomphus,Ophiogomphus,Gomphidae,Gomphidae,,75,25.00018338,0,0,2.505440774,22.4947426,27.50562415,23.9,29.8,NA,NA,841,26.6,641.5,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Odonata,Gomphidae,,,Ophiogomphus,,warm,hot,hot,
WaterTemp_MWMT_93_11_C,Odonata,Gom - Stylurus,Stylurus,666,666,666,,1,24.81,1,1,NA,NA,NA,NA,NA,NA,NA,832.5,24.8,608,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Gom - Stylurus olivaceus,Stylurus olivaceus,666,666,666,,1,24.81,1,1,NA,NA,NA,NA,NA,NA,NA,832.5,24.8,608,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Odonata,Zygoptera,Zygoptera,666,666,666,,289,24.34081011,0,0,3.032048675,21.30876144,27.37285879,21.3,30.8,22.6,30.8,817,30.8,780,*Increaser,1,0,0,0,Suborder,Arthropoda,Insecta,Odonata,,,,,,warm,hot,warm + - use?,
WaterTemp_MWMT_93_11_C,Other,Deca - Astacidae,Astacidae,Pacifastacus,Pacifastacus,Pacifastacus,,455,20.10512925,0,0,3.309981794,16.79514745,23.41511104,16.4,30.8,NA,NA,590,27.9,658.5,Unimodal/Increaser,0,0,0,0,Family,Arthropoda,Malacostraca,Decapoda,Astacidae,,,,,cool,,warm,
WaterTemp_MWMT_93_11_C,Other,Deca - Cambaridae,Cambaridae,666,666,666,,5,27.533309,1,0,1.843919225,25.68938977,29.37722822,30.8,30.8,NA,NA,882,30.8,780,*Increaser,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
